Bigram                        		Count          		Probabiltites
labor representatives         		0.21753784     		7.417917E-6
representatives in            		0.21753784     		7.417917E-6
in the                        		46.5           		0.0015856237
the presidential              		0.21753784     		7.417917E-6
presidential mission          		0.21753784     		7.417917E-6
mission .                     		0.21753784     		7.417917E-6
. ``                          		0.0            		0.0
`` It                         		8.380953       		2.8578576E-4
It seems                      		0.21753784     		7.417917E-6
seems computers               		0.21753784     		7.417917E-6
computers as                  		0.21753784     		7.417917E-6
as hobbies                    		0.21753784     		7.417917E-6
hobbies have                  		0.21753784     		7.417917E-6
have waned                    		0.21753784     		7.417917E-6
waned ,                       		0.21753784     		7.417917E-6
, ''                          		0.0            		0.0
'' says                       		9.5            		3.239446E-4
says Ian                      		0.21753784     		7.417917E-6
Ian Brightman                 		0.21753784     		7.417917E-6
Brightman ,                   		0.21753784     		7.417917E-6
, Beseler                     		0.21753784     		7.417917E-6
Beseler 's                    		0.21753784     		7.417917E-6
's chairman                   		67.0           		0.002284662
chairman and                  		0.0            		0.0
and chief                     		0.0            		0.0
chief executive               		0.0            		0.0
executive officer             		115.0          		0.0039214347
officer .                     		8.8            		3.0007501E-4
. Campeau                     		0.21753784     		7.417917E-6
Campeau 's                    		0.21753784     		7.417917E-6
's chairman                   		67.0           		0.002284662
chairman ,                    		46.5           		0.0015856237
, Robert                      		3.9230769      		1.337747E-4
Robert Campeau                		0.21753784     		7.417917E-6
Campeau ,                     		0.21753784     		7.417917E-6
, said                        		0.0            		0.0
said at                       		1.8874773      		6.4361906E-5
at its                        		0.21753784     		7.417917E-6
its annual                    		0.21753784     		7.417917E-6
annual meeting                		0.21753784     		7.417917E-6
meeting in                    		1.0042528      		3.424445E-5
in July                       		1.8874773      		6.4361906E-5
July that                     		0.21753784     		7.417917E-6
that he                       		11.25          		3.8361864E-4
he valued                     		0.21753784     		7.417917E-6
valued Bloomingdale           		0.21753784     		7.417917E-6
Bloomingdale 's               		1.0042528      		3.424445E-5
's at                         		0.21753784     		7.417917E-6
at $                          		2.6153846      		8.918314E-5
$ 2                           		1.8874773      		6.4361906E-5
2 billion                     		1.8874773      		6.4361906E-5
billion .                     		4.0147057      		1.368992E-4
. Thomas                      		1.0042528      		3.424445E-5
Thomas Spiegel                		1.0042528      		3.424445E-5
Spiegel ,                     		1.0042528      		3.424445E-5
, Columbia                    		0.21753784     		7.417917E-6
Columbia 's                   		0.21753784     		7.417917E-6
's chairman                   		67.0           		0.002284662
chairman ,                    		46.5           		0.0015856237
, said                        		0.0            		0.0
said in                       		5.8333335      		1.9891337E-4
in a                          		30.0           		0.001022983
a statement                   		14.733334      		5.0239835E-4
statement that                		1.0042528      		3.424445E-5
that the                      		53.0           		0.00180727
the thrift                    		0.21753784     		7.417917E-6
thrift was                    		0.21753784     		7.417917E-6
was ``                        		3.9230769      		1.337747E-4
`` disappointed               		0.21753784     		7.417917E-6
